Component,Type,German,English,French,Italian,Spanish,Dutch,Danish,Swedish,Norwegian,Slovenian,Croatian,Hungarian,Polish,Russian
PnlHint,TIB_STRINGLIST,Bus-struktur,Bus structure,buszstruktúra,struktura Bus,Ñòðóêòóðà øèíû,stHints,stDisplayLabels,stFonts,TfrmBusstruct,stMultiLines,stCollections,stCharSets,TfrmBusstruct,RUSSIAN_CHARSET
